packet_id,timestep,routing_mode,src,dst,path,hop_count,end_to_end_latency_ms,base_latency_ms,queuing_delay_ms,path_loss_prob,delivered,demand_gbps,size_bytes,bottleneck_avail_bw_gbps,max_congestion
325,7,dynamic_dijkstra,2,1,"[2, 1]",1,4.09460047910248,3.75,0.34460047910248015,0.0,True,0.05,1500,5.919958754123939,0.40800412458760615
326,7,dynamic_dijkstra,4,7,"[4, 3, 8, 7]",3,18.509353844455124,16.9,1.609353844455125,0.0,True,0.05,1500,3.678205109447239,0.6321794890552761
327,7,dynamic_dijkstra,9,7,"[9, 8, 7]",2,8.106650858553925,6.9,1.2066508585539246,0.0,True,0.05,1500,3.628205109447239,0.6371794890552761
328,7,dynamic_dijkstra,7,9,"[7, 8, 9]",2,8.132830062974246,6.9,1.2328300629742461,0.0,True,0.05,1500,3.5782051094472394,0.6421794890552761
329,7,dynamic_dijkstra,4,3,"[4, 3]",1,3.494527526748758,3.0,0.4945275267487581,0.0,True,0.05,1500,5.02751293002986,0.497248706997014
330,7,dynamic_dijkstra,7,4,"[7, 8, 3, 4]",3,18.592831409785987,16.9,1.6928314097859882,0.0,True,0.05,1500,3.5282051094472395,0.647179489055276
331,7,dynamic_dijkstra,5,7,"[5, 10, 11, 12, 7]",4,19.342486642531455,17.0,2.3424866425314548,0.0,True,0.05,1500,3.14300182328505,0.685699817671495
332,7,dynamic_dijkstra,6,5,"[6, 5]",1,19.680670387952684,6.0,13.680670387952684,0.1557503496258732,True,0.05,1500,0.3525926393612391,0.9647407360638761
333,7,dynamic_dijkstra,6,11,"[6, 11]",1,11.97972703121131,11.5,0.47972703121130955,0.0,True,0.05,1500,5.10346233258271,0.489653766741729
334,7,dynamic_dijkstra,12,7,"[12, 7]",1,6.378214959479574,5.75,0.6282149594795738,0.0,True,0.05,1500,4.431779562918059,0.5568220437081941
335,7,dynamic_dijkstra,11,13,"[11, 10, 13]",2,6.742294107701957,3.75,2.992294107701957,0.0178162302151742,True,0.05,1500,2.1046060310216284,0.7895393968978371
336,7,dynamic_dijkstra,7,9,"[7, 8, 9]",2,8.180043582743334,6.9,1.2800435827433336,0.0,True,0.05,1500,3.4782051094472397,0.652179489055276
337,7,dynamic_dijkstra,3,10,"[3, 4, 5, 10]",3,15.861671363773693,14.25,1.6116713637736932,0.0,True,0.05,1500,3.65225754787026,0.634774245212974
338,7,dynamic_dijkstra,11,6,"[11, 6]",1,11.98942065279917,11.5,0.48942065279917024,0.0,True,0.05,1500,5.05346233258271,0.49465376674172895
339,7,dynamic_dijkstra,0,6,"[0, 3, 4, 5, 6]",4,35.964072576494175,18.25,17.714072576494175,0.16168903264951484,True,0.05,1500,0.30259263936123837,0.9697407360638761
340,7,dynamic_dijkstra,0,1,"[0, 1]",1,7.612426403164706,6.5,1.1124264031647062,0.0,True,0.05,1500,3.1009167241286226,0.6899083275871377
341,7,dynamic_dijkstra,11,10,"[11, 10]",1,3.1431143621867066,2.0,1.1431143621867066,0.0,True,0.05,1500,3.04300182328505,0.695699817671495
342,7,dynamic_dijkstra,1,3,"[1, 0, 3]",2,13.422013692563393,12.0,1.422013692563393,0.0,True,0.05,1500,3.050916724128623,0.6949083275871377
343,7,dynamic_dijkstra,6,4,"[6, 11, 10, 5, 4]",4,27.560709546616792,24.75,2.810709546616792,1.088321718523133e-06,True,0.05,1500,2.9930018232850504,0.7006998176714949
344,7,dynamic_dijkstra,4,9,"[4, 9]",1,11.371014233346575,11.0,0.3710142333465747,0.0,True,0.05,1500,5.740434321938932,0.4259565678061068
345,7,dynamic_dijkstra,12,9,"[12, 8, 9]",2,12.112387938503831,9.5,2.612387938503831,0.03147851339333463,True,0.05,1500,1.8098180379874442,0.8190181962012556
346,7,dynamic_dijkstra,5,11,"[5, 10, 11]",2,10.937644651880715,9.5,1.4376446518807153,7.219538108504953e-05,True,0.05,1500,2.9430018232850506,0.7056998176714949
347,7,dynamic_dijkstra,5,11,"[5, 10, 11]",2,10.972505047128072,9.5,1.472505047128072,0.0002544135515627488,True,0.05,1500,2.8930018232850507,0.7106998176714949
348,7,dynamic_dijkstra,2,9,"[2, 5, 4, 9]",3,27.06816438366242,25.25,1.8181643836624204,0.0,True,0.05,1500,3.5022575478702604,0.649774245212974
349,7,dynamic_dijkstra,9,7,"[9, 8, 7]",2,8.215449839978678,6.9,1.3154498399786778,0.0,True,0.05,1500,3.42820510944724,0.657179489055276
350,8,dynamic_dijkstra,6,5,"[6, 5]",1,7.683475159456841,6.0,1.6834751594568411,0.011204507417001519,True,0.05,1500,2.2899275855484404,0.771007241445156
351,8,dynamic_dijkstra,12,1,"[12, 7, 1]",2,23.537134733534955,20.75,2.7871347335349554,0.02763237823382858,True,0.05,1500,1.8848959597767188,0.8115104040223281
352,8,dynamic_dijkstra,10,5,"[10, 5]",1,7.651317325717884,7.5,0.15131732571788437,0.0,True,0.05,1500,7.676749569787628,0.2323250430212372
353,8,dynamic_dijkstra,4,10,"[4, 5, 10]",2,12.012191744253013,11.25,0.7621917442530126,0.0,True,0.05,1500,4.518326247670907,0.5481673752329093
354,8,dynamic_dijkstra,1,9,"[1, 7, 8, 9]",3,25.461897361959494,21.9,3.5618973619594954,0.03016594276765816,True,0.05,1500,1.834895959776718,0.8165104040223282
355,8,dynamic_dijkstra,5,12,"[5, 10, 11, 12]",3,13.38651674862227,11.25,2.1365167486222703,0.003948024861851751,True,0.05,1500,2.578501341896173,0.7421498658103827
356,8,dynamic_dijkstra,4,0,"[4, 3, 0]",2,9.330220976474703,8.5,0.8302209764747026,0.0,True,0.05,1500,4.625524157486671,0.5374475842513329
357,8,dynamic_dijkstra,2,10,"[2, 5, 10]",2,18.76442901571119,18.0,0.7644290157111904,0.0,True,0.05,1500,4.544910650822923,0.5455089349177077
358,8,dynamic_dijkstra,6,2,"[6, 5, 2]",2,18.844584183274982,16.5,2.344584183274982,0.012838001671338306,True,0.05,1500,2.2399275855484406,0.776007241445156
359,8,dynamic_dijkstra,2,5,"[2, 5]",1,11.12488200388782,10.5,0.6248820038878193,0.0,True,0.05,1500,4.444910650822924,0.5555089349177076
360,8,dynamic_dijkstra,11,13,"[11, 10, 13]",2,6.765613056790383,3.75,3.015613056790383,0.011551731041631763,True,0.05,1500,2.45319654746669,0.754680345253331
361,8,dynamic_dijkstra,7,2,"[7, 1, 2]",2,21.296482277507653,18.75,2.5464822775076534,0.0328106184125988,True,0.05,1500,1.7848959597767173,0.8215104040223282
362,8,dynamic_dijkstra,10,13,"[10, 13]",1,3.3305622433465576,1.75,1.5805622433465576,0.007914985799015062,True,0.05,1500,2.40319654746669,0.759680345253331
363,8,dynamic_dijkstra,7,1,"[7, 1]",1,17.382017202140183,15.0,2.382017202140183,0.03556640516865062,True,0.05,1500,1.7348959597767166,0.8265104040223283
364,8,dynamic_dijkstra,5,10,"[5, 10]",1,7.66873979840173,7.5,0.16873979840173003,0.0,True,0.05,1500,7.4767495697876285,0.2523250430212371
365,8,dynamic_dijkstra,1,11,"[1, 7, 12, 11]",3,26.16339760997381,22.5,3.66339760997381,0.03843330303581349,True,0.05,1500,1.684895959776716,0.8315104040223285
366,8,dynamic_dijkstra,6,0,"[6, 5, 4, 3, 0]",4,21.499857446215863,18.25,3.249857446215863,0.014582607036786155,True,0.05,1500,2.189927585548441,0.7810072414451559
367,8,dynamic_dijkstra,12,6,"[12, 11, 6]",2,14.29859625036553,13.25,1.0485962503655308,0.0,True,0.05,1500,4.719312958462931,0.5280687041537069
368,8,dynamic_dijkstra,2,3,"[2, 0, 3]",2,16.05069640077574,15.0,1.0506964007757382,0.0,True,0.05,1500,3.875862920766786,0.6124137079233214
369,8,dynamic_dijkstra,13,11,"[13, 10, 11]",2,6.892117504022802,3.75,3.142117504022802,0.015284159973293132,True,0.05,1500,2.3531965474666903,0.764680345253331
370,8,dynamic_dijkstra,3,8,"[3, 8]",1,12.291344585957367,12.0,0.2913445859573667,0.0,True,0.05,1500,6.318360027637022,0.36816399723629784
371,8,dynamic_dijkstra,2,3,"[2, 0, 3]",2,16.073386206526198,15.0,1.073386206526198,0.0,True,0.05,1500,3.8258629207667862,0.6174137079233214
372,8,dynamic_dijkstra,12,8,"[12, 8]",1,5.1534122855329985,4.5,0.6534122855329985,0.0,True,0.05,1500,4.334963362809572,0.5665036637190428
373,8,dynamic_dijkstra,0,6,"[0, 3, 4, 5, 6]",4,21.595434279058978,18.25,3.3454342790589777,0.016438323513345177,True,0.05,1500,2.139927585548441,0.7860072414451559
374,8,dynamic_dijkstra,3,13,"[3, 4, 5, 10, 13]",4,19.105928694318052,16.0,3.1059286943180524,0.01078966781027424,True,0.05,1500,2.3031965474666904,0.769680345253331
375,8,dynamic_dijkstra,10,11,"[10, 11]",1,3.558882947166091,2.0,1.558882947166091,0.0072580159158772695,True,0.05,1500,2.4285013418961734,0.7571498658103827
376,8,dynamic_dijkstra,9,7,"[9, 8, 7]",2,8.265876815764944,6.9,1.3658768157649437,0.0,True,0.05,1500,3.4736538671810706,0.652634613281893
377,8,dynamic_dijkstra,8,11,"[8, 12, 11]",2,7.487692469159683,6.25,1.2376924691596827,0.0,True,0.05,1500,4.284963362809572,0.5715036637190428
378,8,dynamic_dijkstra,7,0,"[7, 8, 3, 0]",3,20.936509425427488,19.4,1.5365094254274894,0.0,True,0.05,1500,3.423653867181071,0.6576346132818929
379,8,dynamic_dijkstra,4,10,"[4, 5, 10]",2,12.08566131630662,11.25,0.83566131630662,0.0,True,0.05,1500,4.318326247670908,0.5681673752329093
380,8,dynamic_dijkstra,11,4,"[11, 10, 5, 4]",3,15.706014262531461,13.25,2.456014262531461,0.008583568489441307,True,0.05,1500,2.3785013418961736,0.7621498658103827
381,8,dynamic_dijkstra,4,10,"[4, 5, 10]",2,12.12242422047429,11.25,0.87242422047429,0.0,True,0.05,1500,4.218326247670908,0.5781673752329092
382,8,dynamic_dijkstra,6,10,"[6, 5, 10]",2,15.584301372338144,13.5,2.0843013723381443,0.01840515110101537,True,0.05,1500,2.089927585548441,0.7910072414451559
383,8,dynamic_dijkstra,11,5,"[11, 10, 5]",2,11.343998122435533,9.5,1.8439981224355328,0.010020232174116406,True,0.05,1500,2.3285013418961737,0.7671498658103826
384,8,dynamic_dijkstra,12,5,"[12, 11, 10, 5]",3,13.728419023152668,11.25,2.478419023152668,0.011568006969902678,True,0.05,1500,2.278501341896174,0.7721498658103826
385,8,dynamic_dijkstra,7,1,"[7, 1]",1,17.558298584750844,15.0,2.558298584750844,0.04141131201408743,True,0.05,1500,1.6348959597767152,0.8365104040223285
386,8,dynamic_dijkstra,4,13,"[4, 5, 10, 13]",3,15.625130909707321,13.0,2.6251309097073214,0.012393675482570532,True,0.05,1500,2.2531965474666906,0.774680345253331
387,8,dynamic_dijkstra,6,11,"[6, 11]",1,11.999001321341852,11.5,0.4990013213418525,0.0,True,0.05,1500,5.0049983850712305,0.49950016149287696
388,8,dynamic_dijkstra,1,6,"[1, 2, 5, 6]",3,23.089540410998666,20.25,2.8395404109986657,0.020483089799796628,True,0.05,1500,2.0399275855484413,0.7960072414451559
389,8,dynamic_dijkstra,5,13,"[5, 10, 13]",2,11.230996402598672,9.25,1.980996402598672,0.014108794265977886,True,0.05,1500,2.203196547466691,0.779680345253331
390,8,dynamic_dijkstra,13,8,"[13, 9, 8]",2,10.4287525712305,9.5,0.9287525712305005,0.0,True,0.05,1500,5.032112277664995,0.49678877223350054
391,8,dynamic_dijkstra,0,2,"[0, 2]",1,10.324200614513998,9.5,0.8242006145139982,0.0,True,0.05,1500,3.7758629207667864,0.6224137079233214
392,8,dynamic_dijkstra,2,4,"[2, 5, 4]",2,15.614857106200189,14.25,1.3648571062001889,0.0,True,0.05,1500,4.118326247670908,0.5881673752329092
393,8,dynamic_dijkstra,0,8,"[0, 3, 8]",2,18.088602126981513,17.5,0.5886021269815132,0.0,True,0.05,1500,6.218360027637022,0.3781639972362978
394,8,dynamic_dijkstra,6,8,"[6, 11, 12, 8]",3,19.53398623390707,17.75,1.7839862339070685,0.0,True,0.05,1500,4.234963362809572,0.5765036637190428
395,8,dynamic_dijkstra,3,1,"[3, 0, 1]",2,13.358623695923367,12.0,1.3586236959233666,0.0,True,0.05,1500,3.189002228981021,0.6810997771018978
396,8,dynamic_dijkstra,0,7,"[0, 3, 8, 7]",3,20.989698464450512,19.4,1.5896984644505139,0.0,True,0.05,1500,3.373653867181071,0.6626346132818929
397,8,dynamic_dijkstra,3,2,"[3, 0, 2]",2,16.145412360818888,15.0,1.145412360818888,0.0,True,0.05,1500,3.7258629207667866,0.6274137079233213
398,8,dynamic_dijkstra,6,8,"[6, 11, 12, 8]",3,19.570484774844722,17.75,1.8204847748447222,0.0,True,0.05,1500,4.184963362809572,0.5815036637190427
399,8,dynamic_dijkstra,12,11,"[12, 11]",1,2.3687401836633923,1.75,0.6187401836633923,0.0,True,0.05,1500,4.469312958462932,0.5530687041537068
400,9,dynamic_dijkstra,11,6,"[11, 6]",1,12.99777684151227,11.5,1.4977768415122696,0.005493904426255747,True,0.05,1500,2.5027820405682144,0.7497217959431786
401,9,dynamic_dijkstra,9,13,"[9, 13]",1,4.732011417817741,4.5,0.23201141781774126,0.0,True,0.05,1500,6.8304945500794325,0.31695054499205677
402,9,dynamic_dijkstra,10,6,"[10, 11, 6]",2,15.9591076736105,13.5,2.4591076736105,0.006654388780548581,True,0.05,1500,2.4527820405682146,0.7547217959431786
403,9,dynamic_dijkstra,12,8,"[12, 8]",1,5.179654052298196,4.5,0.6796540522981962,0.0,True,0.05,1500,4.238530771168906,0.5761469228831093
404,9,dynamic_dijkstra,12,5,"[12, 11, 10, 5]",3,12.708702611363812,11.25,1.4587026113638117,0.0,True,0.05,1500,3.4696244258573694,0.6530375574142631
405,9,dynamic_dijkstra,1,7,"[1, 7]",1,15.941408851394112,15.0,0.9414088513941117,0.0,True,0.05,1500,3.4688284279398367,0.6531171572060164
406,9,dynamic_dijkstra,10,6,"[10, 11, 6]",2,16.043070036607176,13.5,2.543070036607176,0.007925984245952589,True,0.05,1500,2.4027820405682148,0.7597217959431786
407,9,dynamic_dijkstra,7,13,"[7, 8, 9, 13]",3,12.623311823959067,11.4,1.223311823959067,0.0,True,0.05,1500,4.941738602097402,0.5058261397902598
408,9,dynamic_dijkstra,13,5,"[13, 10, 5]",2,10.84767104486895,9.25,1.5976710448689495,0.0058559066082566336,True,0.05,1500,2.486662102147572,0.7513337897852428
409,9,dynamic_dijkstra,2,12,"[2, 5, 10, 11, 12]",4,24.224109215729865,21.75,2.4741092157298645,0.0,True,0.05,1500,3.3696244258573698,0.6630375574142631
410,9,dynamic_dijkstra,10,13,"[10, 13]",1,3.3019874280447867,1.75,1.5519874280447867,0.00705221304792869,True,0.05,1500,2.4366621021475723,0.7563337897852428
411,9,dynamic_dijkstra,8,9,"[8, 9]",1,5.522131476497166,5.0,0.5221314764971661,0.0,True,0.05,1500,4.891738602097402,0.5108261397902598
412,9,dynamic_dijkstra,1,0,"[1, 0]",1,7.464653438817692,6.5,0.9646534388176917,0.0,True,0.05,1500,3.4137768481506017,0.6586223151849399
413,9,dynamic_dijkstra,0,7,"[0, 3, 8, 7]",3,20.621906300280916,19.4,1.2219063002809172,0.0,True,0.05,1500,5.082875625757514,0.49171243742424864
414,9,dynamic_dijkstra,12,6,"[12, 11, 6]",2,15.327032912437168,13.25,2.0770329124371685,0.009308690822467658,True,0.05,1500,2.352782040568215,0.7647217959431785
415,9,dynamic_dijkstra,13,12,"[13, 10, 11, 12]",3,8.562207750127737,5.5,3.0622077501277367,0.00835963059871192,True,0.05,1500,2.3866621021475725,0.7613337897852428
416,9,dynamic_dijkstra,13,4,"[13, 10, 5, 4]",3,15.648585757268282,13.0,2.6485857572682825,0.009778159260606212,True,0.05,1500,2.3366621021475726,0.7663337897852427
417,9,dynamic_dijkstra,5,1,"[5, 2, 1]",2,15.571108723934417,14.25,1.321108723934417,0.0,True,0.05,1500,3.3818461425145845,0.6618153857485416
418,9,dynamic_dijkstra,1,8,"[1, 7, 8]",2,18.355957126357104,16.9,1.4559571263571058,0.0,True,0.05,1500,3.418828427939837,0.6581171572060163
419,9,dynamic_dijkstra,7,13,"[7, 8, 9, 13]",3,12.679010999098072,11.4,1.2790109990980714,0.0,True,0.05,1500,4.8417386020974025,0.5158261397902597
420,9,dynamic_dijkstra,12,3,"[12, 8, 3]",2,17.651298841076393,16.5,1.1512988410763931,0.0,True,0.05,1500,4.188530771168907,0.5811469228831093
421,9,dynamic_dijkstra,3,10,"[3, 4, 5, 10]",3,15.719795042624513,14.25,1.4697950426245132,0.0,True,0.05,1500,3.4839038059281595,0.6516096194071841
422,9,dynamic_dijkstra,0,5,"[0, 3, 4, 5]",3,13.948111101016915,12.25,1.6981111010169148,0.0,True,0.05,1500,3.4339038059281597,0.656609619407184
423,9,dynamic_dijkstra,5,0,"[5, 4, 3, 0]",3,13.985048119274447,12.25,1.7350481192744471,0.0,True,0.05,1500,3.38390380592816,0.661609619407184
424,9,dynamic_dijkstra,12,9,"[12, 8, 9]",2,10.751620823041401,9.5,1.2516208230414012,0.0,True,0.05,1500,4.138530771168907,0.5861469228831093
425,9,dynamic_dijkstra,9,13,"[9, 13]",1,4.748447583112024,4.5,0.24844758311202408,0.0,True,0.05,1500,6.680494550079433,0.3319505449920567
426,9,dynamic_dijkstra,0,12,"[0, 3, 8, 12]",3,23.49864885133301,22.0,1.4986488513330087,0.0,True,0.05,1500,4.088530771168907,0.5911469228831093
427,9,dynamic_dijkstra,9,5,"[9, 13, 10, 5]",3,15.791739753227622,13.75,2.0417397532276222,0.011307799033611565,True,0.05,1500,2.286662102147573,0.7713337897852427
428,9,dynamic_dijkstra,4,0,"[4, 3, 0]",2,9.27976118133909,8.5,0.7797611813390901,0.0,True,0.05,1500,5.18527072447183,0.481472927552817
429,9,dynamic_dijkstra,3,1,"[3, 0, 1]",2,13.308620719486472,12.0,1.3086207194864716,0.0,True,0.05,1500,3.363776848150602,0.6636223151849399
430,9,dynamic_dijkstra,12,3,"[12, 8, 3]",2,17.714333441860514,16.5,1.2143334418605143,0.0,True,0.05,1500,4.038530771168907,0.5961469228831093
431,9,dynamic_dijkstra,0,13,"[0, 3, 4, 5, 10, 13]",5,25.14257768725114,21.5,3.6425776872511406,0.012948549917728092,True,0.05,1500,2.236662102147573,0.7763337897852427
432,9,dynamic_dijkstra,3,9,"[3, 4, 9]",2,15.148128146158072,14.0,1.1481281461580721,0.0,True,0.05,1500,4.292227468220947,0.5707772531779053
433,9,dynamic_dijkstra,10,0,"[10, 5, 4, 3, 0]",4,21.709884010698183,19.75,1.9598840106981825,0.0,True,0.05,1500,3.2839038059281602,0.671609619407184
434,9,dynamic_dijkstra,9,12,"[9, 8, 12]",2,10.808059989738272,9.5,1.3080599897382719,0.0,True,0.05,1500,3.9885307711689073,0.6011469228831092
435,9,dynamic_dijkstra,3,8,"[3, 8]",1,12.485884216099013,12.0,0.4858842160990129,0.0,True,0.05,1500,5.0715894608640815,0.49284105391359184
436,9,dynamic_dijkstra,5,11,"[5, 10, 11]",2,10.641319556084568,9.5,1.141319556084568,0.0,True,0.05,1500,3.26962442585737,0.673037557414263
437,9,dynamic_dijkstra,4,10,"[4, 5, 10]",2,12.411980531987474,11.25,1.1619805319874743,0.0,True,0.05,1500,3.2339038059281604,0.676609619407184
438,9,dynamic_dijkstra,11,4,"[11, 10, 5, 4]",3,15.493053297054916,13.25,2.2430532970549155,0.0,True,0.05,1500,3.1839038059281606,0.6816096194071839
439,9,dynamic_dijkstra,6,7,"[6, 11, 12, 7]",3,21.50448262626184,19.0,2.50448262626184,0.010802508510093789,True,0.05,1500,2.302782040568215,0.7697217959431785
440,9,dynamic_dijkstra,1,3,"[1, 0, 3]",2,13.35184175240142,12.0,1.3518417524014197,0.0,True,0.05,1500,3.313776848150602,0.6686223151849398
441,9,dynamic_dijkstra,12,11,"[12, 11]",1,2.2298710424900343,1.75,0.4798710424900343,0.0,True,0.05,1500,5.102712278642373,0.4897287721357627
442,9,dynamic_dijkstra,8,1,"[8, 7, 1]",2,18.397803056637358,16.9,1.497803056637359,0.0,True,0.05,1500,3.368828427939837,0.6631171572060163
443,9,dynamic_dijkstra,4,6,"[4, 5, 6]",2,15.046245095769926,9.75,5.296245095769926,0.08332107153075285,True,0.05,1500,1.0636508014090325,0.8936349198590967
444,9,dynamic_dijkstra,5,11,"[5, 10, 11]",2,10.701015839870687,9.5,1.2010158398706867,0.0,True,0.05,1500,3.1696244258573705,0.683037557414263
445,9,dynamic_dijkstra,8,12,"[8, 12]",1,5.269508933788541,4.5,0.7695089337885408,0.0,True,0.05,1500,3.9385307711689075,0.6061469228831092
446,9,dynamic_dijkstra,10,5,"[10, 5]",1,7.627454318664208,7.5,0.1274543186642081,0.0,True,0.05,1500,7.968707603518503,0.20312923964814975
447,9,dynamic_dijkstra,1,13,"[1, 2, 5, 10, 13]",4,26.768462692222442,23.5,3.2684626922224425,0.01470041191295568,True,0.05,1500,2.186662102147573,0.7813337897852427
448,9,dynamic_dijkstra,2,13,"[2, 5, 10, 13]",3,22.74905969299561,19.75,2.9990596929956084,0.01656338501929444,True,0.05,1500,2.1366621021475733,0.7863337897852427
449,9,dynamic_dijkstra,9,10,"[9, 13, 10]",2,8.405992687333683,6.25,2.1559926873336828,0.018537469236744153,True,0.05,1500,2.0866621021475735,0.7913337897852426
450,10,dynamic_dijkstra,5,0,"[5, 4, 3, 0]",3,13.594658352874122,12.25,1.3446583528741218,0.0,True,0.05,1500,4.084585107552179,0.5915414892447821
451,10,dynamic_dijkstra,3,11,"[3, 4, 5, 10, 11]",4,17.886302986183114,16.25,1.6363029861831144,0.0,True,0.05,1500,4.0345851075521795,0.596541489244782
452,10,dynamic_dijkstra,1,4,"[1, 0, 3, 4]",3,16.72339305421012,15.0,1.7233930542101206,0.0,True,0.05,1500,3.1584761678122684,0.6841523832187731
453,10,dynamic_dijkstra,1,4,"[1, 0, 3, 4]",3,16.76242224512001,15.0,1.7624222451200104,0.0,True,0.05,1500,3.1084761678122685,0.6891523832187731
454,10,dynamic_dijkstra,4,2,"[4, 5, 2]",2,16.109189686178595,14.25,1.8591896861785955,0.0,True,0.05,1500,3.11651937326668,0.688348062673332
455,10,dynamic_dijkstra,4,0,"[4, 3, 0]",2,9.167709219838825,8.5,0.6677092198388248,0.0,True,0.05,1500,5.948393654747263,0.40516063452527373
456,10,dynamic_dijkstra,12,8,"[12, 8]",1,6.334303677497091,4.5,1.8343036774970907,0.01636048203362661,True,0.05,1500,2.141966380895714,0.7858033619104285
457,10,dynamic_dijkstra,6,4,"[6, 5, 4]",2,12.448793363936165,9.75,2.698793363936165,0.019664875741315146,True,0.05,1500,2.059298448837686,0.7940701551162314
458,10,dynamic_dijkstra,11,13,"[11, 10, 13]",2,5.1068171141952625,3.75,1.3568171141952625,0.0,True,0.05,1500,3.5552471468576643,0.6444752853142336
459,10,dynamic_dijkstra,9,7,"[9, 8, 7]",2,7.974972195755359,6.9,1.0749721957553584,0.0,True,0.05,1500,4.26968593607017,0.573031406392983
460,10,dynamic_dijkstra,3,12,"[3, 8, 12]",2,19.49063691746942,16.5,2.99063691746942,0.018322778964969477,True,0.05,1500,2.0919663808957143,0.7908033619104285
461,10,dynamic_dijkstra,5,11,"[5, 10, 11]",2,10.112200427316038,9.5,0.6122004273160382,0.0,True,0.05,1500,5.210692980071052,0.47893070199289484
462,10,dynamic_dijkstra,7,4,"[7, 8, 3, 4]",3,18.772791305046663,16.9,1.8727913050466647,0.0,True,0.05,1500,3.073943430601677,0.6926056569398323
463,10,dynamic_dijkstra,11,4,"[11, 10, 5, 4]",3,14.662923343765465,13.25,1.4129233437654651,0.0,True,0.05,1500,3.88458510755218,0.611541489244782
464,10,dynamic_dijkstra,10,12,"[10, 11, 12]",2,4.551171338408942,3.75,0.8011713384089418,0.0,True,0.05,1500,5.110692980071052,0.4889307019928948
465,10,dynamic_dijkstra,7,8,"[7, 8]",1,2.320568388198614,1.9,0.420568388198614,0.0,True,0.05,1500,5.4314270010771235,0.4568572998922876
466,10,dynamic_dijkstra,0,4,"[0, 3, 4]",2,9.188748162239326,8.5,0.6887481622393263,0.0,True,0.05,1500,5.898393654747263,0.4101606345252737
467,10,dynamic_dijkstra,4,3,"[4, 3]",1,3.348193556390405,3.0,0.34819355639040506,0.0,True,0.05,1500,5.894880905813682,0.41051190941863175
468,10,dynamic_dijkstra,13,2,"[13, 10, 5, 2]",3,21.96821251435277,19.75,2.2182125143527713,0.0,True,0.05,1500,3.0665193732666802,0.6933480626733319
469,10,dynamic_dijkstra,0,11,"[0, 3, 4, 5, 10, 11]",5,23.917982363739462,21.75,2.167982363739462,0.0,True,0.05,1500,3.83458510755218,0.616541489244782
470,10,dynamic_dijkstra,7,0,"[7, 8, 3, 0]",3,21.34489945931657,19.4,1.94489945931657,0.0,True,0.05,1500,3.023943430601677,0.6976056569398323
471,10,dynamic_dijkstra,10,8,"[10, 11, 12, 8]",3,11.026143208765772,8.25,2.776143208765772,0.020396187007423516,True,0.05,1500,2.0419663808957145,0.7958033619104286
472,10,dynamic_dijkstra,8,6,"[8, 12, 11, 6]",3,21.25801143456131,17.75,3.508011434561311,0.022580706160988506,True,0.05,1500,1.9919663808957147,0.8008033619104286
473,10,dynamic_dijkstra,6,13,"[6, 11, 10, 13]",3,17.8943955784309,15.25,2.644395578430899,3.620703960105498e-05,True,0.05,1500,2.9596352036788733,0.7040364796321127
474,10,dynamic_dijkstra,9,7,"[9, 8, 7]",2,8.02275752566444,6.9,1.12275752566444,0.0,True,0.05,1500,4.21968593607017,0.578031406392983
475,10,dynamic_dijkstra,10,9,"[10, 13, 9]",2,7.558748280550445,6.25,1.3087482805504447,0.0,True,0.05,1500,3.405247146857665,0.6594752853142335
476,10,dynamic_dijkstra,11,3,"[11, 10, 5, 4, 3]",4,18.122294672511543,16.25,1.8722946725115435,0.0,True,0.05,1500,3.7845851075521804,0.6215414892447819
477,10,dynamic_dijkstra,2,13,"[2, 5, 10, 13]",3,22.072392866946426,19.75,2.3223928669464264,0.0,True,0.05,1500,3.0165193732666804,0.6983480626733319
478,10,dynamic_dijkstra,1,4,"[1, 0, 3, 4]",3,16.874949305656198,15.0,1.874949305656198,0.0,True,0.05,1500,3.0584761678122687,0.6941523832187732
479,10,dynamic_dijkstra,8,4,"[8, 3, 4]",2,16.559250856629067,15.0,1.5592508566290668,1.5087662417978542e-05,True,0.05,1500,2.973943430601677,0.7026056569398322
480,10,dynamic_dijkstra,10,7,"[10, 11, 12, 7]",3,10.670667582975057,9.5,1.1706675829750566,0.0,True,0.05,1500,4.860692980071053,0.5139307019928947
481,10,dynamic_dijkstra,1,5,"[1, 2, 5]",2,15.935437241526742,14.25,1.685437241526742,2.4910052587867604e-05,True,0.05,1500,2.9665193732666806,0.7033480626733319
482,10,dynamic_dijkstra,12,13,"[12, 11, 10, 13]",3,7.4029316016260935,5.5,1.9029316016260935,0.0,True,0.05,1500,3.305247146857665,0.6694752853142335
483,10,dynamic_dijkstra,4,1,"[4, 3, 0, 1]",3,16.925169489672292,15.0,1.9251694896722924,0.0,True,0.05,1500,3.008476167812269,0.6991523832187732
484,10,dynamic_dijkstra,0,3,"[0, 3]",1,5.885207424556482,5.5,0.3852074245564818,0.0,True,0.05,1500,5.648393654747264,0.4351606345252736
485,10,dynamic_dijkstra,13,0,"[13, 10, 5, 4, 3, 0]",5,24.340838520352403,21.5,2.8408385203524027,0.0,True,0.05,1500,3.2552471468576654,0.6744752853142335
486,10,dynamic_dijkstra,3,7,"[3, 8, 7]",2,15.556733236154734,13.9,1.656733236154734,0.00012854670552542302,True,0.05,1500,2.9239434306016774,0.7076056569398322
